p = 12; number of cycles = 10000; data structure = Apache Data Sketches Java HLL8
true distinct count; minimum memory size; average memory size; maximum memory size; minimum serialization size; average serialization size; maximum serialization size; relative distinct count estimation bias; relative distinct count estimation rmse; estimated memory MVP; estimated serialization MVP
13; 344; 344.0; 344; 64; 64.0; 64; 2.9802323480837984E-8; 2.9802323480837964E-8; 2.4442671903251046E-12; 4.54747384246531E-13
14; 344; 344.0; 344; 68; 68.0; 68; 3.228585043757448E-8; 3.2285850437578055E-8; 2.8686191330905177E-12; 5.670526193318465E-13
15; 344; 344.0; 344; 72; 72.0; 72; 3.476937754006333E-8; 3.4769377540063307E-8; 3.326919259168559E-12; 6.963319379655124E-13
16; 344; 344.0; 344; 76; 76.0; 76; 3.725290476097598E-8; 3.725290476097594E-8; 3.819167568934707E-12; 8.437695791832492E-13
17; 344; 344.0; 344; 80; 80.0; 80; 3.973643187043094E-8; 3.97364318704265E-8; 4.345364016966465E-12; 1.0105497713875502E-12
18; 344; 344.0; 344; 84; 84.0; 84; 4.2219958887004495E-8; 4.221995888700444E-8; 4.9055086030127915E-12; 1.1978567518984722E-12
19; 344; 344.0; 344; 88; 88.0; 88; 4.470348582536213E-8; 4.470348582536208E-8; 5.499601326870335E-12; 1.4068747580365974E-12
20; 344; 344.0; 344; 92; 92.0; 92; 4.718701305250761E-8; 4.718701305251276E-8; 6.127642280651163E-12; 1.6387880518020552E-12
21; 344; 344.0; 344; 96; 96.0; 96; 4.967054001965499E-8; 4.967054001965492E-8; 6.789631326163076E-12; 1.8947808352083004E-12
22; 344; 344.0; 344; 100; 100.0; 100; 5.215406724671952E-8; 5.215406724671943E-8; 7.485568601992916E-12; 2.176037384300266E-12
23; 344; 344.0; 344; 104; 104.0; 104; 5.4637594390867336E-8; 5.4637594390866085E-8; 8.215454015698844E-12; 2.4837419117229066E-12
24; 344; 344.0; 344; 108; 108.0; 108; 5.7121121610492764E-8; 5.712112161049265E-8; 8.97928761367998E-12; 2.8190786694111564E-12
25; 472; 472.0; 472; 112; 112.0; 112; 5.960464903864704E-8; 5.960464903864689E-8; 1.3415048770188539E-11; 3.183231911570162E-12
26; 472; 472.0; 472; 116; 116.0; 116; 6.208817624134063E-8; 6.20881762413469E-8; 1.4556259591015463E-11; 3.577385831690241E-12
27; 472; 472.0; 472; 120; 120.0; 120; 6.457170337520674E-8; 6.457170337520657E-8; 1.57440504147049E-11; 4.002724681704636E-12
28; 472; 472.0; 472; 124; 124.0; 124; 6.705523070138497E-8; 6.705523070138477E-8; 1.6978421369634567E-11; 4.4604327327006066E-12
29; 472; 472.0; 472; 128; 128.0; 128; 6.953875795496624E-8; 6.9538757954961E-8; 1.8259372327500837E-11; 4.9516941905087005E-12
30; 472; 472.0; 472; 132; 132.0; 132; 7.202228514321027E-8; 7.202228514321001E-8; 1.9586903288175433E-11; 5.477693292455841E-12
31; 472; 472.0; 472; 136; 136.0; 136; 7.450581250164731E-8; 7.450581250164702E-8; 2.0961014380499477E-11; 6.039614313025273E-12
32; 472; 472.0; 472; 140; 140.0; 140; 7.698933979227718E-8; 7.698933979226836E-8; 2.2381705475667975E-11; 6.63864145464728E-12
33; 472; 472.0; 472; 144; 144.0; 144; 7.947286702126417E-8; 7.947286702126384E-8; 2.384897657358014E-11; 7.275958954651568E-12
34; 472; 472.0; 472; 148; 148.0; 148; 8.19563945075221E-8; 8.195639450752173E-8; 2.5362827868139498E-11; 7.952751111196283E-12
35; 472; 472.0; 472; 152; 152.0; 152; 8.443992182297474E-8; 8.443992182298126E-8; 2.6923259100851204E-11; 8.670202083324964E-12
36; 472; 472.0; 472; 156; 156.0; 156; 8.692344917922885E-8; 8.692344917922842E-8; 2.8530270400999704E-11; 9.429496149482954E-12
37; 472; 472.0; 472; 160; 160.0; 160; 8.940697657297622E-8; 8.940697657297574E-8; 3.018386176866031E-11; 1.0231817548698411E-11
38; 472; 472.0; 472; 164; 164.0; 164; 9.189050400125684E-8; 9.189050400126683E-8; 3.188403320389142E-11; 1.107835051999617E-11
39; 472; 472.0; 472; 168; 168.0; 168; 9.43740314614143E-8; 9.437403146141372E-8; 3.3630784706720935E-11; 1.1970279302392198E-11
40; 472; 472.0; 472; 172; 172.0; 172; 9.685755877342218E-8; 9.685755877342155E-8; 3.542411614728076E-11; 1.290878808756841E-11
42; 472; 472.0; 472; 180; 180.0; 180; 1.0182461384120177E-7; 1.0182461384120105E-7; 3.915051949124307E-11; 1.4930282856829986E-11
44; 472; 472.0; 472; 188; 188.0; 188; 1.0679166851833667E-7; 1.0679166851832982E-7; 4.306324271557128E-11; 1.7152308539252966E-11
46; 472; 472.0; 472; 196; 196.0; 196; 1.1175872362810957E-7; 1.1175872362810866E-7; 4.716228647117148E-11; 1.9584339297350866E-11
48; 472; 472.0; 472; 204; 204.0; 204; 1.167257785243218E-7; 1.1672577852432074E-7; 5.144765023708275E-11; 2.2235848831281525E-11
50; 728; 728.0; 728; 212; 212.0; 212; 1.2169283365892626E-7; 1.21692833658937E-7; 8.624846492919652E-11; 2.511631121564514E-11
52; 728; 728.0; 728; 220; 220.0; 220; 1.266598888677733E-7; 1.2665988886777198E-7; 9.343284465713074E-11; 2.823520030847358E-11
54; 728; 728.0; 728; 228; 228.0; 228; 1.316269442741958E-7; 1.3162694427419425E-7; 1.0090459992099376E-10; 3.1601990085146396E-11
56; 728; 728.0; 728; 236; 236.0; 236; 1.3659399922261173E-7; 1.365939992226048E-7; 1.0866372971199181E-10; 3.522615413740394E-11
58; 728; 728.0; 728; 244; 244.0; 244; 1.4156105486296743E-7; 1.415610548629656E-7; 1.1671023584680422E-10; 3.9117166959643166E-11
60; 728; 728.0; 728; 252; 252.0; 252; 1.465281101786786E-7; 1.4652811017867655E-7; 1.250441167104402E-10; 4.328450193822931E-11
62; 728; 728.0; 728; 260; 260.0; 260; 1.5149516543036983E-7; 1.514951654303819E-7; 1.336653727064876E-10; 4.773763310945986E-11
65; 728; 728.0; 728; 272; 272.0; 272; 1.5894574906164612E-7; 1.5894574906165732E-7; 1.4713608666714823E-10; 5.497392249102242E-11
68; 728; 728.0; 728; 284; 284.0; 284; 1.6639633211171072E-7; 1.663963321117203E-7; 1.6125339391752236E-10; 6.290654378101147E-11
71; 728; 728.0; 728; 296; 296.0; 296; 1.7384691555492627E-7; 1.738469155549343E-7; 1.7601729627934499E-10; 7.156747211357984E-11
74; 728; 728.0; 728; 308; 308.0; 308; 1.8129749934347715E-7; 1.8129749934348363E-7; 1.9142779375399942E-10; 8.098868197284591E-11
77; 728; 728.0; 728; 320; 320.0; 320; 1.887480834369995E-7; 1.887480834369959E-7; 2.074848863426345E-10; 9.120214784291626E-11
80; 728; 728.0; 728; 332; 332.0; 332; 1.9619866709064127E-7; 1.9619866709062988E-7; 2.241885724224463E-10; 1.0223984346737934E-10
84; 728; 728.0; 728; 348; 348.0; 348; 2.0613277924786373E-7; 2.061327792478584E-7; 2.4746596889091935E-10; 1.1829417194236256E-10
88; 728; 728.0; 728; 364; 364.0; 364; 2.160668915704181E-7; 2.1606689157041179E-7; 2.718928671100101E-10; 1.3594643355500506E-10
92; 728; 728.0; 728; 380; 380.0; 380; 2.2600100403673937E-7; 2.2600100403673728E-7; 2.9746926708037205E-10; 1.5527241962986457E-10
96; 728; 728.0; 728; 396; 396.0; 396; 2.3593511692491612E-7; 2.3593511692490818E-7; 3.2419516961610746E-10; 1.7634792193403648E-10
100; 1240; 1240.0; 1240; 412; 412.0; 412; 2.4586922975800007E-7; 2.458692297579909E-7; 5.996806471665343E-10; 1.9924873115533238E-10
105; 1240; 1240.0; 1240; 432; 432.0; 432; 2.5828687130667405E-7; 2.5828687130666436E-7; 6.617841102627031E-10; 2.305570448657159E-10
110; 1240; 1240.0; 1240; 452; 452.0; 452; 2.70704513318585E-7; 2.7070451331860194E-7; 7.269468606281266E-10; 2.649838556483171E-10
115; 1240; 1240.0; 1240; 472; 472.0; 472; 2.831221553625927E-7; 2.8312215536261316E-7; 7.951688961831427E-10; 3.0267719274068013E-10
120; 1240; 1240.0; 1240; 492; 492.0; 492; 2.955397981452279E-7; 2.9553979814521365E-7; 8.664502210941192E-10; 3.437850877244409E-10
125; 1240; 1240.0; 1240; 512; 512.0; 512; 3.0795744112310787E-7; 3.079574411230819E-7; 9.407908325873186E-10; 3.884555695844412E-10
131; 1240; 1240.0; 1240; 536; 536.0; 536; 3.228586130182715E-7; 3.228586130182565E-7; 1.0340378252807174E-9; 4.469711889923101E-10
137; 1240; 1240.0; 1240; 560; 560.0; 560; 3.377597855320266E-7; 3.377597855320174E-7; 1.1316901934085332E-9; 5.110858937974021E-10
143; 1240; 1240.0; 1240; 580; 583.9996; 584; -3.466402338470279E-7; 6.992748183706897E-5; 4.850733894345021E-5; 2.2845376241967217E-5
150; 1240; 1240.0; 1240; 608; 611.9992; 612; -9.632886591167182E-7; 9.427646679160155E-5; 8.816947773182287E-5; 4.351584664217209E-5
157; 1240; 1240.0; 1240; 636; 639.9992; 640; -8.86455972935673E-7; 9.007272073660728E-5; 8.048190260727683E-5; 4.153899458317346E-5
164; 1240; 1240.0; 1240; 664; 667.9992; 668; -8.14698114418338E-7; 8.622782921876455E-5; 7.375756623526184E-5; 3.9733867128307994E-5
172; 1240; 1240.0; 1240; 696; 699.9992; 700; -7.38108383410496E-7; 8.221687926828967E-5; 6.705538314723589E-5; 3.7853802063515E-5
180; 1240; 1240.0; 1240; 728; 731.9992; 732; -6.665605622065287E-7; 7.856246060078329E-5; 6.122683733924429E-5; 3.614354512165883E-5
188; 1240; 1240.0; 1240; 760; 763.9992; 764; -5.994110030485747E-7; 7.521906108602778E-5; 5.612643893458271E-5; 3.4581092294250035E-5
197; 2264; 2264.0; 2264; 796; 799.9992; 800; -5.28457876087228E-7; 7.178232651552845E-5; 9.332574586847289E-5; 3.297726238258906E-5
206; 2264; 2264.0; 2264; 832; 835.9992; 836; -4.6175146906659516E-7; 6.864590126305623E-5; 8.534844877705509E-5; 3.15155631178706E-5
216; 2264; 2264.0; 2264; 872; 875.9992; 876; -3.919683105916373E-7; 6.54675458199764E-5; 7.762802395267017E-5; 3.0036257455883345E-5
226; 2264; 2264.0; 2264; 912; 915.9992; 916; -3.261628371635008E-7; 6.257048348055552E-5; 7.090966457896342E-5; 2.8689574216695595E-5
237; 2264; 2264.0; 2264; 956; 959.9992; 960; -2.577701102032524E-7; 5.9666117638185456E-5; 6.447954579877768E-5; 2.7341127377734067E-5
248; 2264; 2264.0; 2264; 1000; 1003.9992; 1004; -1.9302103371432526E-7; 5.7019434320037804E-5; 5.888602220288772E-5; 2.611374522212081E-5
260; 2264; 2264.0; 2264; 1048; 1051.9992; 1052; -1.25997824957879E-7; 5.4387605682295625E-5; 5.357550703835927E-5; 2.489460713071922E-5
273; 2264; 2264.0; 2264; 1100; 1103.9992; 1104; -5.708189041905869E-8; 5.179761549708393E-5; 4.859436869408007E-5; 2.3696176750339853E-5
286; 2264; 2264.0; 2264; 1152; 1155.9992; 1156; 8.504043256607475E-9; 4.944315233002495E-5; 4.427705365692189E-5; 2.2607879242826314E-5
300; 2264; 2264.0; 2264; 1208; 1211.9992; 1212; 7.590750948459875E-8; 4.713586892254376E-5; 4.0241062999075415E-5; 2.1542462969094083E-5
314; 2264; 2264.0; 2264; 1264; 1267.9992; 1268; 1.4040093736580738E-7; 4.503443326727006E-5; 3.6732950454802474E-5; 2.0573035243078256E-5
329; 2264; 2264.0; 2264; 1324; 1327.9992; 1328; 2.0669384786150462E-7; 4.2981482938074745E-5; 3.346025144207046E-5; 1.962684944649665E-5
345; 2264; 2264.0; 2264; 1388; 1391.9992; 1392; 2.7462294430763553E-7; 4.098858811479878E-5; 3.0429325609435427E-5; 1.8709185912046656E-5
362; 2264; 2264.0; 2264; 1456; 1459.9992; 1460; 3.4406694261572753E-7; 3.9064351422829134E-5; 2.7639338575386932E-5; 1.782394532181716E-5
380; 2264; 2264.0; 2264; 1528; 1531.9992; 1532; 4.1494091865519966E-7; 3.721480797466666E-5; 2.508406828309386E-5; 1.697383946221076E-5
398; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -8.203350633383382E-5; 0.011235674034925876; 4.387105373656024; 4.17704139628023
417; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -6.048518425744315E-5; 0.011197013822053537; 4.356966615198275; 4.148345745962262
437; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.7834575209408726E-5; 0.011246029893831704; 4.395196242336978; 4.18474485688438
458; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -6.206393680027148E-5; 0.011282263874355497; 4.4235639439941625; 4.211754252384867
480; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -8.056755793303636E-5; 0.011272418607448433; 4.4158470236813745; 4.204406834702156
504; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.694414714325369E-5; 0.011266819691964892; 4.411461484952807; 4.200231284936651
529; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.4153021974751793E-5; 0.011244438684315005; 4.393952570857513; 4.18356073505218
555; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -6.739035768945952E-5; 0.01125270513977678; 4.400415457201792; 4.189714164591762
582; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.963568519835206E-5; 0.011286570751039504; 4.426941879666796; 4.214970445281277
611; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.9505903675596636E-5; 0.01124690966558258; 4.395883937599729; 4.18539962382884
641; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -5.722814453114773E-5; 0.01126330144034091; 4.408706810844173; 4.197608510509093
673; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.4597833705005862E-5; 0.011271082625394634; 4.414800372916526; 4.203410299811868
706; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.8487681301297714E-6; 0.01127360589599807; 4.416777287345112; 4.20529255535437
741; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -3.329587767991993E-5; 0.011316637650685583; 4.450559630738213; 4.237457327977267
778; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 7.258662708881528E-7; 0.011281711365906158; 4.42313069821335; 4.211341751337573
816; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.9401958449038738E-5; 0.011317232513776905; 4.451027533541939; 4.23790282659518
856; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.8687505752862976E-5; 0.011382393914227495; 4.502430587630285; 4.2868445926424625
898; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -5.9211454761283196E-5; 0.011425162860519405; 4.536329605724149; 4.319120453332201
942; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -6.208879140326653E-5; 0.011434161590193182; 4.543478261757596; 4.3259268164432365
989; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.1029166919361932E-4; 0.011519303391680034; 4.6113940730788565; 4.39059067363125
1038; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.335862621890773E-4; 0.011536990966103555; 4.625566283501541; 4.404084288343089
1089; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -7.169581563968636E-5; 0.01149886165696649; 4.595042171999195; 4.37502173650752
1143; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -8.714150572134411E-5; 0.011501432413768423; 4.59709699389992; 4.376978169145964
1200; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.5359861655075897E-6; 0.011560051539994775; 4.644076277938125; 4.421707984703518
1260; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 9.253652983291735E-7; 0.01162419753008192; 4.695758639524537; 4.470915684409182
1323; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -3.7313734211336104E-5; 0.011588169650347981; 4.66669580697399; 4.443244442367501
1389; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -9.961054149983979E-5; 0.011602098660975953; 4.677921310917623; 4.4539324452014935
1458; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.1630004278073659E-4; 0.011637332484738437; 4.706376735786831; 4.481025363539211
1530; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.7036478368582513E-4; 0.011711728384216068; 4.766743544824908; 4.538501680800143
1606; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.582349601350485E-4; 0.01178784464108178; 4.82890443112181; 4.597686171068095
1686; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.8625141433784183E-4; 0.011773668572167197; 4.8172969282848; 4.586634460263797
1770; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.935621160927821E-4; 0.011852053059344851; 4.881653812146461; 4.647909799041842
1858; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.8054170842554738E-4; 0.011953250411713268; 4.965372550718849; 4.7276199055647234
1950; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.6804900513184688E-4; 0.012001539149613494; 5.005571806983682; 4.765894335562732
2047; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.433208455363816E-4; 0.012091580691008146; 5.080962157996059; 4.837674835513743
2149; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.700432722531541E-4; 0.012177178447930637; 5.153154271957844; 4.906410236836473
2256; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.3738597115891173E-4; 0.012172937945909968; 5.149565894501845; 4.902993678558847
2368; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.9648064958049737E-4; 0.01225298721013283; 5.217515692506978; 4.967689895075704
2486; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.6110638929096264E-4; 0.012325591486784774; 5.2795309815047675; 5.0267357595542626
2610; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -7.774460307672566E-5; 0.012367921856077872; 5.315856744554269; 5.0613221674669555
2740; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.819034627822459E-5; 0.012320609184512863; 5.275263615864574; 5.02267272449721
2877; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.13286455766677E-5; 0.012338784004017347; 5.290838767929749; 5.0375021050086195
3020; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.0742793042935128E-4; 0.012325744433489804; 5.279662008381424; 5.026860512584155
3171; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.2203093418312408E-4; 0.01227469092513229; 5.236015632511108; 4.9853040184313855
3329; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -6.397457993680749E-5; 0.012279215610101608; 5.239876534249862; 4.988980051946922
3495; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -8.34328720056122E-5; 0.012294314551341307; 5.252770717825035; 5.00125683446693
3669; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.462924643944853E-5; 0.012256962253845701; 5.220901514551275; 4.970913596727457
3852; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 7.71668364239726E-6; 0.012241685789087759; 5.20789548355859; 4.958530322283225
4044; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.2976374136101487E-6; 0.012222495041374463; 5.191579908785782; 4.942995972085174
4246; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -6.017934966686255E-5; 0.012230209733002803; 5.198135702495195; 4.949237860386769
4458; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.6475682924496364E-5; 0.012289512348274885; 5.248668017331948; 4.997350580037969
4680; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.2541784760018223E-5; 0.012292108137754248; 5.250885497685927; 4.9994618826954405
4913; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.606019355103682E-5; 0.01227013396385653; 5.2321286276867305; 4.98160313170173
5158; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -5.531061860299437E-5; 0.012355940509384473; 5.305562327564569; 5.051520669154479
5415; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.775886969301877E-5; 0.012368328862282087; 5.316206621000907; 5.061655291081895
5685; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 4.39688081666942E-6; 0.012434506009409487; 5.373247888386309; 5.11596530072877
5969; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.8961170056213997E-5; 0.01250680308167351; 5.435912125747238; 5.175629040536505
6267; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -6.0756211985634266E-5; 0.012608248927372702; 5.5244538861392; 5.259931232290914
6580; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.184055649776536E-5; 0.012648489904351693; 5.559774284495634; 5.293560414519783
6909; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.6167903588864362E-5; 0.012691138199923065; 5.597330491109359; 5.329318349730274
7254; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.969299147044753E-6; 0.012771074342796644; 5.668063011135785; 5.396664045593372
7616; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -6.652128704636997E-5; 0.012814886717683008; 5.707019367793103; 5.433755088672256
7996; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -8.237447370013934E-5; 0.012849295692230037; 5.737708101375632; 5.462974380131126
8395; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -9.51953433752894E-5; 0.012901699287528682; 5.784604004266192; 5.50762480700851
8814; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -5.5722603959495276E-5; 0.012982061197632845; 5.856890542459058; 5.5764501113284215
9254; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.0063070979668028E-4; 0.013110289474348596; 5.973162990397444; 5.687155186069022
9716; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.0085085179189029E-4; 0.013255422756762253; 6.106142990466969; 5.813767819652712
10201; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.5033606340560344E-5; 0.013394063147494322; 6.234541035922723; 5.936017892397877
10711; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.6537142025207195E-5; 0.01349651656711738; 6.33028390268386; 6.027176386164928
11246; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 7.581905253670082E-5; 0.013501633127798491; 6.335084463033116; 6.031747085429321
11808; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.0384734960826577E-4; 0.013679274363415166; 6.5028827571523795; 6.191510838762027
12398; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 8.787141139369674E-5; 0.013780398137305345; 6.599383004332685; 6.2833904479557985
13017; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 4.1535999086987696E-5; 0.01376953098584644; 6.588978629031078; 6.273484256370288
13667; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 2.8415897087472434E-5; 0.013806005418277053; 6.6239322615011815; 6.306764234246981
14350; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.760247682376493E-5; 0.013882044163360903; 6.697097890134518; 6.376426536279091
15067; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -8.914163563955213E-5; 0.013963019996003948; 6.775455909310828; 6.451032606102576
15820; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.2492830280774126E-4; 0.014081328733385625; 6.890759274331885; 6.560814999686159
16610; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.1848866900123526E-4; 0.014172265760400706; 6.9800475144576275; 6.645827928130007
17440; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -8.83823746871447E-5; 0.014310414468759977; 7.116791264726934; 6.776024095513489
18311; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -6.718579886972768E-5; 0.014431332810359689; 7.237568518980267; 6.891018276819151
19226; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -9.846481309535518E-5; 0.014456603384387264; 7.262937990881163; 6.915173004209136
20187; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -6.980571738862272E-5; 0.014550147189663331; 7.357234131186636; 7.004954043873831
21196; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -9.971651962348493E-5; 0.01466898287894072; 7.477902648034699; 7.119844694353479
22255; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.051612999202126E-4; 0.014755685670899538; 7.566561982258287; 7.204258830253286
23367; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -5.569931594575578E-5; 0.014857398713504543; 7.671236289081679; 7.303921107652354
24535; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 4.380444125898554E-5; 0.01494499166000062; 7.761955661734145; 7.390296642940245
25761; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.3785613302479122E-4; 0.014975015526900375; 7.7931738807540905; 7.420020066942661
27049; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.4396139838940741E-4; 0.015117960361554335; 7.942664316351087; 7.562352581129856
28401; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 2.413310737265351E-4; 0.015159793004194738; 7.986681145216463; 7.604261790196889
29821; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 4.009949754107604E-4; 0.01518853929642357; 8.016998860527274; 7.633127828531492
31312; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 3.2126181423860795E-4; 0.015244278715888807; 8.075948942544727; 7.689255254688074
32877; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 3.3912784334096954E-4; 0.015342007466492653; 8.179828214677796; 7.7881605653562085
34520; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 2.6540013609938144E-4; 0.015354142520608202; 8.192773315259506; 7.800485826867708
36245; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 2.7747327715951347E-4; 0.015432642946928777; 8.276761107313474; 7.880452104016696
38057; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 2.76552748942301E-4; 0.015492826852736513; 8.341442070506135; 7.942036004515049
39959; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 2.5908620978139354E-4; 0.01552687329638505; 8.378144021668055; 7.976980587849694
41956; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 2.653178521247687E-4; 0.015545534999094647; 8.39829545699748; 7.996167129406441
